기타_용도_분리,Total Count
뱃쳐플렌트,1
폐윤활유저장고,1
근린생활시설과,1
부소사,1
숙소동2,1
농가주택부속창고,1
3지구화약취급소,1
농가주택및관리사,1
염부주택,1
어업인후생회관,1
쓰레기임시보관소,1
분간,1
용계서원,1
원피창고,1
7제1종,1
페인트압송실,1
보유시설,1
인판넬동,1
농작물건조동,1
12호예열실,1
마을공동시설부속,1
미역가공공장및주택,1
주택및방앗간,1
공작창,1
제품적재장,1
경화공실,1
중앙사무동,1
주택및창고및퇴비사,1
농어가창고및농가주택,1
주민자치식당,1
샘플링창고,1
테니스연습장,1
2종근생및공동주택,1
용역창고,1
동산연립주택,1
공공보행엘리베이터,1
키즈파크,1
우수저수조점검실,1
세탁카페,1
인형제조장,1
아동학습놀이존,1
보행전용승강기,1
법판매시설,1
토이쉐어룸,1
멧돼지막사,1
재활용품물분류보관시설,1
동문정산소,1
농산물저온저장고및작업장,1
pfo분연이송펌프실,1
한지창고,1
특수가스저장소,1
미역건조공장및,1
장중리새마을공동창고,1
감건조,1
농가곡물건조장,1
돈분발효처리공장,1
농수산물처리창고,1
장구창고,1
판매시설외5,1
탐방지원센터,1
옥회화장실,1
해태공장창고,1
겸천사,1
농림관련시설,1
일반목재제재업,1
임업용저온창고,1
물품보관창고및차고,1
사무실겸창고,1
저장고및주택,1
노인회관및창고,1
제연휀실,1
농창고,1
제품도금공장,1
사료제품창고,1
4세대다가구용,1
3가구및소매점,1
폐페인트보관장,1
본당및사택,1
frp공장,1
사대부고창고,1
급유대,1
건조기설치창고,1
bsgs동2,1
문서보존용,1
동력펌프실,1
집단프로그램실,1
산업용플라스틱제조,1
사료보관창고및배합창고,1
노인휴양시설,1
h동수위실,1
농기계저창고,1
관랍집회시설,1
2새대,1
농기계용창고,1
약품저장동,1
유류보관고,1
기타전시실,1
제8호,1
순환식건조,1
비디오물소극장,1
농산집하장,1
수산물가공시설및창고,1
통사,1
단지주출입문,1
묘포장창고,1
인장시험실,1
중등,1
월산부녀경로당,1
짚공예전시관,1
간판,1
광고물제조업,1
실험동물사육장,1
종합수련원,1
고추건조창고,1
소사식영아원,1
저온창고및점포,1
경은제실,1
벽돌공장사무소,1
종서저장고,1
어패류가공공장,1
농산물시장,1
기타화학제품,1
아파트24세대,1
다목적농민회관,1
포기장제조,1
약초판매장,1
저온조장고,1
영농자재,1
일반게임업소,1
냉연1창고,1
험,1
315실,1
단독주택및종교집회장,1
근생포함,1
해태자반건조장,1
t043,1
농사용및저온창고,1
농수산물냉동저장고,1
농수산물판매시설,1
청용암,1
임산물저장및건조창고,1
공장및공동주택,1
저온저자오,1
축사및숙사,1
노인휴게시설,1
농산물부속창고,1
건조장및저온저장고,1
연화당,1
종교인,1
곡물보관창고및농기계보관창고,1
엔진살베리,1
주차장창고,1
서적창고,1
건축물분리수거장,1
법상,1
제1종근린생활외2,1
화장품제조업,1
서원강당,1
창고시설및자동차관련시설,1
마을공동기계보관창고,1
농산물보관창고및저온저장창,1
감장아찌,1
사찰종무소,1
농산물식품가공,1
주방식탁용목제품제조업,1
박스보관장,1
원석저장호퍼,1
비공해작업공장,1
사과저장,1
및복지시설외1,1
월산노인회관,1
고추경매장동,1
전동카트주차실,1
농기용저온저장창고,1
지렁이사육시설,1
정묘배양장,1
축산페수처리장,1
콩나물재배관리실,1
동물및식물관렬시설,1
축사ㅣ,1
퇴비사및광,1
관내,1
톱밥축사및퇴비사,1
부타디엔,1
화물용,1
통신분기,1
축산분뇨정화시설,1
양곡부산물창고,1
가정용까스본관창고,1
동물및식식물관련시설,1
액비정장소,1
액비저장기계실,1
주조정실및본동,1
관암리2구,1
근린공공및노유자시설,1
오물처리실,1
공병수거실,1
관리사및버섯재배사,1
조류사육관리,1
95정주권사업대장자,1
배수지관리청사,1
아파트및도시형생활주택,1
우렁이부화장,1
의료시설근로자의집,1
청단,1
폐기물건조시설,1
주택에부속,1
버섯보관실,1
엽연초건조장,1
실린더분석실,1
창고54,1
지하실및,1
운주국교,1
수지,1
독신자연립주택,1
차량등록사업소,1
상차실,1
국내선여객터미널출구캐노피,1
공공육아나눔터,1
상가204동,1
생활편익시설및구매시설,1
분뇨투입통,1
군용막사,1
엘리베이트홀,1
waste보관소,1
연극공연장,1
사설독서실,1
노휴제시설,1
우익낭,1
식당및숙직실,1
으뜸관,1
페기물처리장,1
창고식당,1
유치원및놀이터,1
입주자회의실등,1
물탱크실및비상발전기실,1
액화석유가스보관용,1
전화기기국,1
청소년수양원,1
신촌,1
p제품창고1,1
에누에,1
동락서원관리실,1
공용의,1
무인전파기지국,1
사설교습소,1
2종작업장,1
교육연구및복지사설,1
복비건조창고,1
교육연구소외,1
샷슈대리점,1
판매서설,1
팔레트창고,1
작은,1
90거택보호대상자,1
화물용엘리베이터,1
다이빙장,1
요양보호자실,1
비주거시설,1
교직실,1
군견막사,1
워,1
수유방,1
샌딩룸,1
고금여객터미널,1
공정관리실,1
학교기업제조시설,1
보건진료소사택,1
세차장및수리점,1
차량하역데크,1
관리및숙소,1
장비반입,1
액체및기체여와청정기제조업,1
불속사,1
주차관재소,1
어구어망보관시설,1
구한옥,1
방사선저장소,1
관리사무소및부대복리시설,1
구물풀창고,1
603동1층피로티,1
일용품서매점,1
교육연구시설학원,1
세척수조,1
분쇄,1
침구및관련제조업,1
bd압축기실,1
한의대학,1
암모니아저장,1
간이소독조,1
채소박피공장,1
생및다가구용,1
사우나용,1
곶감저온창고,1
p발전기실,1
흑염소가공업,1
불교용품제조업,1
ssbr자동창고,1
삼은창고,1
위험물제조및처리시설,1
슬래그처리장,1
자,1
주1종근린생활시설,1
위탁시설및주택,1
농산물생산저장창고,1
반입파쇄동,1
상생상가,1
시니어룸,1
수산물제조장,1
중앙환기동,1
연립형주택,1
기념건물,1
민물양어장,1
가스정류기실,1
직영사무실,1
식물관련식설,1
필라테스룸,1
격리장,1
부산물비료,1
대향각,1
제품원료보관소,1
여성작업실,1
기혼별거자,1
돈사및분만실,1
돈분발효조,1
증축부분,1
주민공동이용시설창고,1
정육판매점,1
동부,1
복육시설,1
어선건조장,1
저한당,1
debagging,1
야외씨름장,1
소상공인센터,1
중수조점검층,1
초화공실,1
생활평익시설,1
도립양어장사무실,1
계단및,1
san사무실,1
가스충천소,1
다목적실3,1
물개사,1
선수,1
은곡사우,1
가추,1
물치및,1
청소기시설,1
숭릉,1
건조및정미,1
염수저장탱크,1
야외강의실,1
제1ㆍ2종근린생활,1
양식당,1
기정실,1
자동교환정리,1
기타연구시설,1
일반관광호텔,1
1989,1
lif,1
공업용수동,1
숙소및교육실,1
연육냉동저장고,1
집하실,1
위생저포장실,1
원수펌프실,1
기계공작소,1
회의및조회실,1
위생및가정용목제,1
실내배드민턴,1
언어교정실,1
부속사마을회관,1
조류관찰테크,1
자재물류센터,1
차량호1,1
문와및집회시설외,1
우형기창고,1
w7,1
182실,1
반도체및제조공장,1
짐회시설,1
사무실및계단,1
축사시설물,1
외제1종근린생활시설,1
테니스관리1,1
280,1
교육설,1
가스환기실,1
미곡건조선별가공시설,1
합성동,1
드라이룸,1
임업협동조합,1
유류보조탱크실,1
원동기수리점,1
노인정및리사무실,1
핏트실,1
자동차썬팅용품점,1
홉바실,1
2317동하부,1
크링카빈,1
와자공정,1
냉동육,1
멸치제품제조장,1
열녀비,1
국어,1
t식물원,1
옥내변전실,1
도시형생활주택22세대,1
제1종근린생활시살,1
152대,1
농산물집하장및선별장,1
동별커뮤니티센터,1
유아실내놀이터,1
301동1층,1
제1종근린샹활시설,1
물량장,1
자건거경기장,1
관광지시설,1
신흥정수장관리사,1
공동방아간,1
노변휴게소,1
rfa제품출하장,1
농업용관정,1
마을복지화관,1
회관다용도실,1
항만관제업무,1
배수장시설,1
수집사무실,1
공업용수도관리창고,1
상장마을회관,1
하시경노당,1
교환대,1
1구초소,1
폐수배출시설,1
위생관리시설,1
환경원휴게실,1
공중변소겸매점,1
통계청,1
향토음식체험장,1
청도공동회관,1
근린생활시설및운수시설,1
운전수대기실,1
용접,1
를,1
골프연스장,1
화훼선별처리장,1
posm,1
bapp,1
옥종지서,1
동물수위실,1
40ton집진전기실,1
축사및관리실,1
내의편조업관리사,1
돌출부,1
바닥면적산정,1
양돈축사,1
숲속교실,1
축양장보일러실,1
환경친화형퇴비사,1
농산물가공실험실,1
톱밥저장소,1
배지생산동,1
양봉산물채취장,1
생활시설및운동시설,1
농약기계실,1
재생재료,1
사회과학동,1
904동1층피로티,1
128대,1
부속4동,1
체육운동시설,1
무허가축사양성화건축물,1
인터넷컴퓨터게임시설제공업의,1
창고및잠실,1
산불초소,1
우유저장실,1
골프연습장사무실,1
경비실c,1
업무시설및근린생활시설및,1
주유원휴게실,1
차량소독소,1
퇴적장및발효우사,1
42가구,1
자동차경비,1
과자,1
복합건축물,1
미니극장,1
업무및문화시설,1
싸이로저장시설,1
퇴비사및축사창고,1
법당및,1
토와,1
견학동,1
단충축사,1
목제제조업,1
a509헤드타워,1
도료2부,1
축사및과일저장고,1
종합홍보관,1
paint,1
절화경매장,1
부화장관리사,1
양머장및관리사,1
지대미,1
농축산물냉동창고,1
축사착유실,1
축사의관리사,1
종친회노인회관,1
즉석판매가공업,1
창고기타,1
자동차안전시설,1
사무실및식당및기숙사,1
공용의청사,1
개별비료화,1
농업및임업용기계제조공장,1
작업장및퇴비사,1
농산물하치장및집하장,1
중기정비실,1
퇴비사및곡물건조실,1
주택및농수산물창고,1
식품선별건조장,1
주택의지하창고,1
미역조미공장,1
저학년동,1
도시재생지원센터,1
시장및,1
달리분류되지않은기타특수산업용기계제조업,1
류마티스센타,1
유수풀기계실,1
일반숙박시설외,1
농업교육학관,1
원피가공업,1
택배,1
수산물식품제조업,1
사통대기실,1
발변전실,1
건축물장식,1
연도,1
전력변환장치실2,1
종합휴게실,1
와가변소,1
3호키론예열실,1
창고1호동,1
국군묘지관리사,1
110,1
식물농장,1
신관교실동,1
펌프및압축기,1
정장소,1
판자용,1
아파트관리동,1
주산경리사설강습소,1
유지고,1
문묘,1
창가,1
농업용저수조,1
무기고창고,1
폐기물사무실,1
사회복지시설외3,1
발산경로당,1
전기차충전기보호덮개a,1
브록건조실,1
체험관1,1
도서실및체육실,1
포도즙가공,1
옥탑및창고,1
시공관온실,1
시내버스대기소,1
간이판매장,1
자동차천연가스공급시설,1
마을운동시설,1
선구점및창고,1
무인전화국사,1
경쟁력재고사업보조금대상,1
제1종근생및제2종근생,1
수조상옥,1
chip보관장,1
상원신농산물,1
노점매장,1
발효건조실,1
수행시설,1
임북1구회관,1
수산동파출소,1
화촌마을회관,1
공무정비실,1
공업용수처리시설,1
리회관및공동창고,1
간이급수기계실,1
구지농협지소,1
목적실,1
마을공동감자개량저장고,1
상수도양수장,1
감물염색장,1
도시형생활주택및사무소,1
학산양수장,1
비상대기반,1
근린생활점포,1
제1근생,1
집합장,1
제1종근인생활시설,1
간이농산물집하장,1
마을향토유물관,1
송간마을공동농산물집하장,1
갯벌체험교육학습관,1
조돈노인정,1
웅진전,1
영농폐기물수집장,1
소두리경찰출장소,1
향약제,1
안내사무소,1
부속실제4호,1
보건지소관사,1
공동거실,1
마을공동제험시설,1
제1종근린생확시설,1
영엽용,1
집수압기,1
부녀회구판장,1
조영남동상,1
문고및도서관,1
엠보동,1
주1동부속창고,1
단제2종근린생활시설,1
관정장옥,1
기어및동력전달장치제조업,1
강북구의회,1
박스가공,1
공동다목적창고,1
입주자집회수,1
주택및발전실,1
보일러실부속사,1
주민에너지공급시설,1
반출실동,1
점포및주거시설,1
약수탕관리사무실,1
천전가압장,1
수소트레일러보관실,1
공중변소겸기계실,1
제진시설처리장,1
주택및농산물직판장,1
1지구,1
공중회장실,1
우신각,1
탱크로리출하장,1
마을공동우사,1
관리실창고,1
보건진료소사무실,1
전망및휴게소,1
취수장시설,1
이사무소,1
양주실,1
전복선별장,1
bulk출하설비,1
어업기술센터,1
편물작업장,1
화곡터널변전실및관리실,1
운후제,1
화훼집회장,1
새마을다목적건조실,1
오폐수처리기계실,1
정수장관리사무소,1
연립및소매점,1
농촌지도상담소,1
중고입시,1
수산화마그네슘생산실,1
유기물퇴비용,1
영업정미소,1
정수장관사,1
자치센터청사별관,1
수산물절임공장,1
주차장및점포및주택,1
수산식물가공,1
마을회관및사무실,1
식당1층,1
우체국및근린생활시설,1
별도봉정수장관리사,1
낙전정,1
묘포장,1
칩수거장,1
무인무선전화용기계실,1
일반유흥음식,1
정수장관리사무실,1
동회사무소,1
응암1리마을회관,1
보일러및샤워실,1
소방서119안전센터,1
휴게음식점및세차장,1
농축산슈퍼,1
1종근린생황시설,1
기숙사작업장,1
초소8,1
입장권매표소,1
기계통제실,1
영농정,1
이동통신무인기지국사,1
어구작업장,1
어학생활관,1
성황사,1
암벽장,1
변도,1
택배관소,1
급식실증축,1
