기타_용도_분리,Total Count
커스터마이징장착장,1
게단실및주차장,1
돔탱크조작실,1
유기기질비료,1
통합서브장,1
부속사및보일러실,1
소형제품장,1
옥외폐유저장창고,1
약초가공시설,1
농산물보관및건조창고,1
경보시스템,1
i형차양대25,1
지열온수탱크실,1
배관용접실,1
사무실및운전자대기실,1
장애인elev면적제외,1
부속농산물저장창고,1
방주택,1
유기농산물가공,1
조격실,1
해월루,1
섬유제품제조,1
공장야적장,1
머루즙생산시설,1
계단및냉각탑,1
원자재하치장,1
철문관련제조품제조업,1
농자재기계,1
로비및계단,1
임가공제분업,1
질소가스실린더장,1
3호키론예열실,1
엘리배이트기계실,1
상점5,1
be페유보관소,1
회의실8,1
커텐지물,1
주거공유실,1
토목공학과실험실,1
24건축,1
슬러지쉘타,1
근린생활시설2호,1
약대동물사육장,1
식당및안내실,1
세미나실387,1
선별장동,1
의류교환실,1
교육관112,1
즉석제조가공시설,1
제품출하대기,1
남여선교회,1
누에환제조장,1
반찬조리장,1
세관건물,1
주배전공장,1
4line,1
사무소274,1
관리자대기실,1
라이프커머스,1
eve홀,1
근생55,1
제2회질산계측기보호실,1
중게소,1
조화장치,1
다가구1다구,1
영업및병원,1
식제조소,1
돈문장,1
해태건조장및,1
언남홀,1
지진감지기설,1
치과기공실,1
관상조류축사,1
정경비공장,1
공공회의실,1
농촌체험학습관,1
1shelter,1
의원점포,1
관련상품점,1
대형마마사,1
세정수정화시설,1
장애인재활직업훈련소,1
골프연습장부속건물,1
공유학습실,1
조장,1
통일회관,1
일용품소매점61,1
보링장휴게실,1
선별기장및농산물자재보관창고,1
비가람시장,1
1층대본부사무실,1
부속채1,1
조립line,1
주민자치식당,1
통행로2,1
전기회로개폐,1
소강당무대,1
직능실2,1
송포정,1
지역소방대,1
파워플랜트동,1
동식물관려시설,1
제래실,1
여성휴게공간,1
수산건제품,1
김치제조가공시설,1
온도공조실,1
예시장,1
철물작업장,1
녹지관리소,1
서프코브장비창고,1
김저온저장고,1
새싹보리제조업,1
일반음식점11호,1
차량소득실,1
생산조립실,1
전실58,1
벌통창고,1
매저장,1
온도조절계공장,1
프라이빗힐링룸,1
유통매장,1
사상작업장,1
관리원휴게실,1
세탁물건조당,1
제1전시실,1
가스맥싱룸,1
흉발,1
제2펌프실,1
주차용으로,1
전망카페1,1
주차장719,1
롯체험관,1
숙성동,1
부녀회노인정,1
다세대세대,1
lpg가스충전대,1
위험물저장소5,1
root,1
농기구수리점포,1
대중공양간,1
승강장대합실,1
기계실피난계단,1
기념품실,1
혼화재저장실,1
저장조81,1
판매및영업시설기계실,1
재활용폐기물분류집하장,1
외래화장실,1
의원159,1
훈증기실,1
마을농촌체험장,1
메인펜실,1
마을공동전시장,1
dx체험관,1
소솔삼문,1
간의tv중계소,1
100번지,1
이발관구판장,1
서불당,1
미니바이킹조작반,1
소경비실,1
농어촌승마장,1
마을공동음식체험실,1
농가용저온창고및작업장,1
겸천사,1
라임,1
금양각,1
부산물시장,1
멘토실,1
중사,1
호성사,1
공장900,1
기계전기실및,1
무연판호퍼상옥,1
트레이닝시설,1
면적제외18,1
야구실내연습장,1
모타수리점,1
물품제조공징,1
전시및안내,1
사무소55,1
오가피액기스가공,1
자동차충전부스,1
병원계단실,1
자동차촬영장,1
수압펌프실,1
마을공동농기계수리,1
대피소35,1
관조당,1
동물과련시설,1
묵탱크,1
다가구용단옥주택,1
카트리지쉘타,1
어린이미술창작실,1
영상문화교실,1
트럭부품창고,1
취봉당,1
미곡건조선별가공시설,1
유수검수실,1
이불,1
생활용품매장,1
기계실22,1
황토집,1
퇴비사215,1
산막10,1
수질측정기실,1
세탁시,1
주산경리사설강습소,1
생활편익시설및영육아보육시설,1
면적증가,1
소매점216,1
72주차장,1
69동,1
카드보관실,1
무플론사,1
염포로,1
주차장1100,1
남자어르신방,1
고입계학원,1
1379,1
2층36,1
마을회관물탱크실,1
조깅코스,1
계단실타워주차장,1
여과실등,1
농작물가공시설,1
9의,1
27호세대,1
ct조계단실2,1
상수도정수장관리사,1
정보문화교류시설,1
1구초소,1
스프레이부스,1
태권도장택,1
1관,1
골프연습장25타석,1
기계식주차장52,1
부동산중산중개사무소,1
04준공91,1
묘제전시관,1
운수종사자,1
우화정자,1
급속사여과지상옥,1
말장구보관창고,1
생활폐기물분리수거장,1
홀및프론트,1
운동및경기용구제조업,1
전염소주입동,1
사고차휴게실,1
재활작업실,1
단란주점및카바레,1
주유대케노피,1
연결증축부분,1
lx완성장,1
건축물장식,1
사이로조작실,1
전지신뢰성장비제어,1
비가림막a동,1
케익저장시설,1
치과의료실,1
직업상담실,1
위험물저장처리시설케노피,1
72제2종근생,1
총장실등,1
d사업부,1
기타근,1
음악연수원,1
벙커씨유실,1
마을공동채소,1
원피가공업,1
강광제조업,1
가견공장,1
양송이가공공장,1
옥내주차장2,1
술제조공장,1
폐레미콘재생시설,1
돗자리제조업,1
냉장피킹창고,1
다목적제품창고,1
세정,1
가타,1
남목욕장,1
홉파실,1
곡블럭,1
정장소,1
목재공방,1
드럼포장장,1
노조상담실,1
시멘트밀양수장,1
골프연습시설,1
주택및행랑,1
교환대,1
유아강의실,1
농가주택및관리사,1
톤백작업장,1
외주관리과,1
단층농촌주택,1
농수산제조업부속창고,1
수전실및관리사무실,1
식품제조및판매장,1
식품가공어제조업소,1
00포함,1
모둠방,1
석회운전실,1
사무실및통로,1
폐부품창고,1
설비보온실,1
주택공유면적,1
가공제조시설,1
가정용석유판매소,1
야외수도비가림,1
전기반,1
24신축,1
트돈사,1
냉동창고및주택,1
메이커,1
온관실,1
반도체및제조공장,1
농업생산신설,1
머드룸,1
기수대기실등,1
미용실40,1
31벨트콘베이어,1
여유공간,1
위령사,1
차량유개호,1
보훈회관창고,1
창호제작작업장,1
제2종근리사무소,1
발효효소,1
공장출입구,1
삼베공장,1
분말작업실,1
동박작업장,1
소두라,1
상의재,1
높지,1
참기름제조업,1
톱밥가공업,1
운장각,1
로타리형펠렛보관소,1
부영업소,1
yard협력사무실a동,1
원료창고2차,1
농촌체험홍보시설,1
해녀휴게실,1
수지제생공장,1
유자가공작업장,1
엔스렌지,1
재새용비금속가공원료생산업,1
상수도물탱크실,1
일반공장부속,1
냉각수탱크실,1
공단사무소,1
장복휴게실,1
담수보일러실,1
부속실및창고,1
혼면실,1
공장및펌퍼실,1
주택및찜질방,1
기숙사및전시실,1
실험실및공장,1
흑두부체험장,1
1943년도,1
기숙사동사무실,1
구내보육시설,1
비상발전시실,1
콤푸라샤및보이라실,1
사무실목욕탕,1
옥수수가공및판매소,1
농산물가공실험실,1
농기계및자재,1
개스충전소,1
업무시설199,1
보일라실및작업장,1
가정용도자기제조,1
초화공실,1
농가부속시설,1
보일라연돌,1
육가공시설작업장,1
해태공장원초실,1
전세,1
분무건조장,1
원료이송실,1
수문연락사무실,1
차량운반통로및창고,1
비닐집하작업장,1
불소투입실,1
콤푸레스실,1
콤퓨레이션실,1
오리시육장,1
설비점검용,1
버섯재재배사,1
5층과동일가구,1
초소숙소,1
케익호파실,1
사슴사육장및관리사,1
큰린룸,1
영유아체험시설,1
다세대주택및업무시설,1
오폐수처리장기계실,1
우수측정기계실,1
재활용보관,1
기타직물제품제조,1
교구실등,1
22199,1
부속창고60,1
빗물저장소관리층,1
악기공방,1
양돈용,1
폐기물소각로보호집,1
일반음식점식당,1
산소용기,1
금형보관수리,1
구지회,1
용두치안센터,1
천체과학교실,1
도장부수,1
일반게임시설제공업소,1
착유실및냉각기,1
증권지점2,1
l기계실및물탱크,1
교육연구및복지시설등,1
일반철골조846,1
조립및완제품,1
농기구판매,1
핌술원,1
스레트70,1
근린생활시설150,1
출입게이트,1
폐dnt회수시설,1
사무실445,1
유입실,1
동별커뮤니티센터,1
유아실내놀이터,1
sfd기계실,1
일반위험물,1
태권도훈련실,1
공장80,1
가곡,1
1리,1
테니스장창고,1
전통문화체험실,1
데크층상부,1
4층2호에,1
환경오염방지기계제작,1
200ton평량조정실,1
진인구,1
에어컴푸레샤룸,1
청사복도,1
옥외계단실및창고,1
축산관리용,1
인터넷컴퓨터게임시설설비제공업소,1
제품세척실,1
공항지원시설,1
사설교습소,1
계단물탱크실및e,1
모터덮개,1
전자청소년유기장,1
공구실및작업실,1
국내선여객터미널출구캐노피,1
예능계힉원,1
화실및창고,1
102동1층코어,1
1209호,1
04호실,1
장원봉사자실,1
제5전기판넬실,1
형질전환식물격리온실,1
시계점,1
배기닥트실,1
학습단체사무실,1
기타유원시설업의,1
소매점327,1
서관업무시설,1
p1105a차광막,1
떡가공장,1
차관리실,1
미곡도정처리장,1
제2종근린생활시설및문화및집회시설,1
분뇨쓰레기처리설,1
외국인기록보관실,1
에너지산업관,1
노조사무실동,1
1975증축,1
기타제1종근생활시설22,1
완초작업장,1
공통구출입구,1
담수유통시설,1
부조묘신실,1
경유저장,1
호텔연결복도,1
단층숙직실,1
한방체험관,1
송강사,1
oil케노피,1
음식점및매점,1
변소및보일라,1
회의실49,1
도시형공장사진제판업,1
원동기수리점,1
청년종합소통센터,1
601호벽체공유,1
육상출하대,1
부품적치장,1
홀및공용공간,1
옥내주차장및물탱크실,1
청소도구보관실,1
회의실및근린생활,1
연회시연실,1
문화유적,1
미스트,1
단감선별가공작업장,1
중대사무소,1
나무젓가락제조소,1
공제조합매장,1
건조장및농기계보관창고,1
퇴비사및퇴비저장,1
하시경노당,1
오에치,1
버스정비소,1
실외수영장기계실,1
2종근린새왈일반음식점,1
독서놀이방,1
펌프실37,1
곡주제조,1
필림창고,1
창고및폐수장,1
세차장및2종근린생활시설,1
할인점동,1
사료보관창고및배합창고,1
전기강판공장순수제조,1
근린종교집회장,1
101동포함,1
사과즙,1
피부마사지숍,1
실내볼더링장,1
남년락카,1
치료실및분만실,1
고한역신호계전기실,1
치과기공서,1
경비초소6,1
농산물가공식품제조업,1
경영본부,1
메탄포집소,1
연립주택및사무소,1
전기부품제조업소,1
인터넷컴퓨터제임제공업소,1
과학체험관,1
차량통제문4군,1
연극관,1
수련실및강의실,1
제2관,1
복합커뮤니티실,1
폐수처리보관창고,1
사무실및식당및기숙사,1
농악놀이마당,1
농촌학습체험관,1
후원객실,1
하씨제각,1
리프트기계실5,1
종합실험동온실,1
화남포,1
현재미등기1997,1
수성페인트제조,1
농사용간이저온창고,1
주차장및농산물보관창고,1
외주부품전처리,1
집합실,1
산학협동연수시설,1
29152,1
13m,1
말소16,1
골프연습방,1
주차장394,1
주민공용주차장,1
보행통로2,1
부속폐품수거장,1
건물출입홀,1
일반음식점140,1
위험물취급보관소,1
간수실,1
ld,1
나머지피로티주차장,1
제1종근린생활시점,1
위판장및관리실,1
지하저수조73,1
복권방,1
사고복구장비차고,1
타이어판매,1
와자공정,1
경노당및,1
농기계판매및수리점,1
도로보수자재창고,1
부속급식시설,1
요사채화장실,1
중극장,1
양어,1
종친회노인회관,1
돌봄꽃집,1
야채쓰레기처리장,1
주민공동이용시설창고,1
승려방,1
과학수사계,1
입자회의실,1
16일,1
제품선별기,1
카운터웨이트,1
근린생활시설전용코아,1
서익사,1
노인휴양시설,1
사내직업훈련소,1
유류보조탱크실,1
elv기계실등,1
짚공예전시관,1
고금여객터미널,1
여자취사장,1
폐전선,1
767,1
부동산중개시무소,1
13등재,1
단독주택83,1
다목적식당6호동,1
2층및3층,1
꿀벌보조사료제조업,1
취사장및보관창고,1
경유탱크동,1
외주운반구보관창고,1
lpg창고저장소,1
점포409,1
자수업및장식품제조업,1
steam실,1
공장부속냉동창고,1
터미널및점포,1
소매점269,1
샤뭐,1
타이어하치캐노피,1
톱밥작업실,1
곤충생산시설,1
2구경로당,1
4섹터,1
축산페수처리장,1
생화형숙박시설,1
선박기계보관창고,1
옥탑층다락포함,1
숭릉,1
농기계실습장,1
취사시실,1
버섯재배사1,1
종합저장고,1
한의원및학원,1
전자사업장,1
다목적강동,1
점문음식점,1
축구부훈련원,1
포리어처리시설,1
일반음식점147,1
서로,1
해동부스,1
케익콘테이너실,1
숙직실및창고2호동,1
한식153,1
연결복도하부,1
조경휴게시설,1
이동형화장실,1
분재실습실,1
1959년준공,1
도로유지보수작업장창고,1
휴게실및주차장,1
완성품저장고,1
옻칠건조장,1
성산지서,1
건조준비실,1
모함금보관실,1
폐기물하역장,1
기숙사및실험실,1
소방서잠수훈련실,1
개방창고,1
소방펌푸실및저수조,1
식사배달사업장,1
휴게육각정자,1
학교복합시설,1
사무및연구실,1
도시형5세대,1
농산물선별작업장및창고,1
부품부관실,1
부잠사창고,1
태극문,1
18반휴게실,1
사업장폐기물보관창고,1
간이가공시설,1
만남방,1
친환경비료생산공장,1
교실사무,1
도서실및시청각실,1
점포및도서실30,1
공장498,1
창고282,1
농식품가공,1
가정의학과의원,1
마을건강증진실,1
27a,1
영월정,1
회실간,1
인쇄고장,1
비빕밥85,1
패밀리도서관,1
통제룸,1
대기주차장,1
설비시설673,1
옵실교회,1
주타타워홀,1
매점및문구점,1
개가,1
수영장용정화조설비,1
13008,1
석송정,1
장화건조실,1
종종사당,1
악취제거시설,1
1층2층과1가구,1
착색,1
다락및elev,1
부동산중개업소35,1
관광정보안내실,1
헐리웃클립,1
농약사무실,1
대성당및사무실,1
베다니숙사,1
명적암부속실,1
낙육재,1
근린생활시설257,1
가축먹이보관소,1
식재공간,1
안내홀,1
raman,1
분말동,1
약품저장동,1
